location_name,cause_name,year,asmr,asmr_low,asmr_upp,deaths,deaths_low,deaths_upp
Afghanistan,Gallbladder and biliary tract cancer,1990,1.47,0.61,3.01,100.0,38.6,204.8
Afghanistan,Gastritis and duodenitis,1990,0.33,0.12,0.88,20.3,8.2,48.0
Afghanistan,Genital prolapse,1990,0.00,0.00,0.00,0.0,0.0,0.2
Afghanistan,Gonococcal infection,1990,0.00,0.00,0.01,0.2,0.0,0.7
Afghanistan,HIV/AIDS - Drug-susceptible Tuberculosis,1990,0.12,0.02,0.21,8.1,1.8,14.4
Afghanistan,HIV/AIDS - Extensively drug-resistant Tuberculosis,1990,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,1990,0.00,0.00,0.00,0.0,0.0,0.1
Afghanistan,HIV/AIDS resulting in other diseases,1990,0.18,0.03,0.44,12.3,2.3,30.2
Afghanistan,Hemolytic disease and other neonatal jaundice,1990,2.21,1.03,5.28,457.9,214.1,1098.6
Afghanistan,Hepatoblastoma,1990,0.14,0.05,0.26,24.5,7.9,44.5
Afghanistan,Hodgkin lymphoma,1990,1.21,0.72,2.27,91.7,55.1,170.4
Afghanistan,Hypertensive heart disease,1990,100.19,48.48,156.15,5628.8,2513.7,9002.7
Afghanistan,Idiopathic epilepsy,1990,4.95,3.62,6.62,455.2,318.5,620.6
Afghanistan,Indirect maternal deaths,1990,2.89,1.80,4.34,206.3,129.0,306.2
Afghanistan,"Inguinal, femoral, and abdominal hernia",1990,0.39,0.20,0.79,49.0,20.7,91.0
Afghanistan,Interstitial lung disease and pulmonary sarcoidosis,1990,0.06,0.00,0.25,3.8,0.1,15.2
Afghanistan,Intracerebral hemorrhage,1990,128.10,89.19,173.87,8462.6,5976.8,11390.2
Afghanistan,Invasive Non-typhoidal Salmonella (iNTS),1990,1.11,0.58,1.80,114.7,60.1,187.2
Afghanistan,Ischemic heart disease,1990,361.14,276.86,441.49,22321.5,16838.4,27597.4
Afghanistan,Ischemic stroke,1990,117.77,85.22,159.87,6269.4,4450.6,8647.3
Afghanistan,Kidney cancer,1990,1.07,0.65,1.48,77.1,42.9,111.4
Afghanistan,Larynx cancer,1990,3.29,1.83,4.93,224.5,120.3,345.3
Afghanistan,Late maternal deaths,1990,0.30,0.18,0.50,20.5,12.2,33.4
Afghanistan,Lip and oral cavity cancer,1990,0.82,0.54,1.31,54.2,33.6,90.5
Afghanistan,Liver cancer due to NASH,1990,0.52,0.28,0.97,34.5,19.0,60.8
Afghanistan,Liver cancer due to alcohol use,1990,0.47,0.25,0.80,32.2,17.0,52.9
Afghanistan,Liver cancer due to hepatitis B,1990,2.20,1.36,3.38,159.7,97.4,241.1
Afghanistan,Liver cancer due to hepatitis C,1990,2.67,1.52,4.62,170.9,99.8,285.5
Afghanistan,Liver cancer due to other causes,1990,0.43,0.24,0.72,30.5,17.4,50.1
Afghanistan,Lower extremity peripheral arterial disease,1990,0.00,0.00,0.00,0.1,0.0,0.1
Afghanistan,Lower respiratory infections,1990,131.03,108.88,153.97,17197.6,13721.3,21691.9
Afghanistan,Malaria,1990,1.20,0.30,3.30,116.0,29.6,315.6
Afghanistan,Malignant neoplasm of bone and articular cartilage,1990,1.05,0.65,1.66,85.2,49.2,137.9
Afghanistan,Malignant skin melanoma,1990,0.40,0.14,0.84,25.0,8.4,55.1
Afghanistan,Maternal abortion and miscarriage,1990,2.37,1.47,3.58,167.8,102.2,257.8
Afghanistan,Maternal deaths aggravated by HIV/AIDS,1990,0.00,0.00,0.00,0.0,0.0,0.1
Afghanistan,Maternal hemorrhage,1990,14.70,9.49,21.51,992.5,640.6,1457.2
Afghanistan,Maternal hypertensive disorders,1990,5.78,3.71,8.46,411.1,263.3,599.1
Afghanistan,Maternal obstructed labor and uterine rupture,1990,3.07,1.88,4.69,211.3,130.2,327.2
Afghanistan,Maternal sepsis and other maternal infections,1990,2.23,1.38,3.29,164.4,103.2,239.9
Afghanistan,Measles,1990,55.55,20.61,106.10,9169.1,3394.4,17423.6
Afghanistan,Meningitis,1990,19.81,14.82,25.26,3178.9,2315.0,4178.7
Afghanistan,Mesothelioma,1990,0.08,0.05,0.12,5.0,3.2,8.1
Afghanistan,Motor neuron disease,1990,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Motor vehicle road injuries,1990,24.33,15.38,34.13,2114.0,1391.6,2964.5
Afghanistan,Motorcyclist road injuries,1990,3.39,1.17,5.54,298.5,108.3,490.6
Afghanistan,Multidrug-resistant tuberculosis without extensive drug resistance,1990,0.37,0.03,1.68,28.7,2.1,124.9
Afghanistan,Multiple myeloma,1990,0.51,0.13,1.11,35.5,9.1,76.5
Afghanistan,Multiple sclerosis,1990,0.09,0.03,0.17,6.0,1.8,12.1
Afghanistan,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",1990,0.03,0.01,0.13,1.8,0.5,7.7
Afghanistan,Myocarditis,1990,0.78,0.09,2.80,56.2,6.8,194.6
Afghanistan,Nasopharynx cancer,1990,0.83,0.36,1.17,60.4,26.6,86.4
Afghanistan,Neonatal encephalopathy due to birth asphyxia and trauma,1990,29.11,21.01,37.15,6083.8,4396.0,7769.4
Afghanistan,Neonatal preterm birth,1990,14.38,8.78,21.70,3006.2,1840.7,4521.7
Afghanistan,Neonatal sepsis and other neonatal infections,1990,1.53,0.94,2.39,316.6,193.9,491.9
Afghanistan,Neural tube defects,1990,6.76,2.05,11.37,1247.2,379.2,2094.2
Afghanistan,Neuroblastoma and other peripheral nervous cell tumors,1990,0.00,0.00,0.01,0.2,0.0,1.0
Afghanistan,Non-melanoma skin cancer (squamous-cell carcinoma),1990,0.01,0.00,0.06,0.3,0.0,3.5
Afghanistan,Non-rheumatic calcific aortic valve disease,1990,0.61,0.18,1.28,38.6,11.6,84.4
Afghanistan,Non-rheumatic degenerative mitral valve disease,1990,1.24,0.64,2.15,82.4,39.4,145.8
Afghanistan,Non-venomous animal contact,1990,0.04,0.01,0.09,3.2,1.1,7.4
Afghanistan,Nonalcoholic fatty liver disease including cirrhosis,1990,1.95,1.04,3.50,117.3,63.9,203.1
Afghanistan,Opioid use disorders,1990,0.97,0.61,1.46,67.9,42.3,104.0
Afghanistan,Orofacial clefts,1990,0.14,0.00,0.96,27.4,0.1,188.3
Afghanistan,Other COVID-19 pandemic-related outcomes,1990,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Other benign and in situ neoplasms,1990,0.00,0.00,0.00,0.1,0.0,0.1
Afghanistan,Other cardiomyopathy,1990,2.30,1.06,4.94,182.5,86.6,353.5
Afghanistan,Other cardiovascular and circulatory diseases,1990,10.71,7.07,17.51,771.4,494.2,1130.2
Afghanistan,Other chromosomal abnormalities,1990,0.91,0.19,3.70,173.8,36.0,703.4
Afghanistan,Other chronic respiratory diseases,1990,1.58,1.11,2.17,202.7,141.3,292.0
Afghanistan,Other congenital birth defects,1990,9.82,3.11,21.66,1876.9,545.9,4113.4
Afghanistan,Other digestive diseases,1990,0.63,0.24,1.26,38.5,14.2,81.4
Afghanistan,Other direct maternal disorders,1990,2.33,1.45,3.49,164.6,102.3,250.9
Afghanistan,Other drug use disorders,1990,0.26,0.12,0.71,19.2,9.2,50.8
Afghanistan,"Other endocrine, metabolic, blood, and immune disorders",1990,2.61,0.97,7.40,256.3,87.2,820.7
Afghanistan,Other exposure to mechanical forces,1990,9.05,5.30,16.13,780.5,467.2,1340.7
Afghanistan,Other eye cancers,1990,0.01,0.00,0.04,0.7,0.1,2.8
Afghanistan,Other gynecological diseases,1990,0.14,0.04,0.40,10.2,2.8,29.2
Afghanistan,Other hemoglobinopathies and hemolytic anemias,1990,0.62,0.36,1.04,51.1,27.5,87.7
Afghanistan,Other intestinal infectious diseases,1990,0.17,0.12,0.24,25.7,17.6,35.6
Afghanistan,Other leukemia,1990,1.05,0.30,3.27,71.0,18.0,221.4
Afghanistan,Other malignant neoplasms,1990,3.37,1.76,5.24,247.5,122.2,399.3
Afghanistan,Other musculoskeletal disorders,1990,0.94,0.58,1.60,67.0,38.8,115.1
Afghanistan,Other neglected tropical diseases,1990,0.10,0.03,0.14,9.1,2.6,15.6
Afghanistan,Other neonatal disorders,1990,8.53,5.42,12.27,1772.5,1129.1,2550.0
Afghanistan,Other neurological disorders,1990,0.01,0.00,0.02,0.6,0.3,2.0
Afghanistan,Other non-Hodgkin lymphoma,1990,3.35,2.07,5.81,249.7,150.4,433.4
Afghanistan,Other non-rheumatic valve diseases,1990,0.11,0.03,0.37,7.6,2.2,26.1
Afghanistan,Other nutritional deficiencies,1990,0.46,0.29,0.66,43.6,26.6,66.5
Afghanistan,Other pharynx cancer,1990,0.37,0.20,0.69,25.3,13.1,49.3
Afghanistan,Other pneumoconiosis,1990,0.01,0.00,0.04,0.7,0.2,2.2
Afghanistan,Other road injuries,1990,0.01,0.00,0.02,0.5,0.1,1.6
Afghanistan,Other sexually transmitted infections,1990,0.02,0.00,0.08,1.0,0.2,4.7
Afghanistan,Other skin and subcutaneous diseases,1990,0.02,0.01,0.04,2.3,0.8,5.5
Afghanistan,Other transport injuries,1990,2.30,1.89,2.99,181.7,147.3,237.6
Afghanistan,Other unintentional injuries (internal),1990,13.43,8.31,22.02,1278.8,774.3,2087.8
Afghanistan,Other unspecified infectious diseases,1990,1.22,0.60,2.71,114.3,48.9,279.6
Afghanistan,Other urinary diseases,1990,0.45,0.22,0.98,28.6,15.5,55.6
Afghanistan,Otitis media,1990,0.00,0.00,0.00,0.0,0.0,0.2
Afghanistan,Ovarian cancer,1990,0.95,0.34,2.23,68.5,25.6,164.8
Afghanistan,Pancreatic cancer,1990,2.01,1.05,3.74,136.3,71.3,260.9
Afghanistan,Pancreatitis,1990,1.04,0.50,2.12,57.5,27.0,120.2
Afghanistan,Paralytic ileus and intestinal obstruction,1990,2.33,1.03,6.16,214.0,104.3,463.8
Afghanistan,Paratyphoid fever,1990,0.01,0.00,0.02,1.4,0.5,3.1
Afghanistan,Parkinson's disease,1990,7.60,5.37,10.71,385.0,258.2,541.6
Afghanistan,Pedestrian road injuries,1990,18.06,10.60,27.79,1599.1,946.4,2428.3
Afghanistan,Peptic ulcer disease,1990,18.92,9.31,31.91,1147.9,627.3,1826.8
Afghanistan,Pertussis,1990,15.16,1.48,46.66,2593.8,254.3,7921.4
Afghanistan,Physical violence by firearm,1990,4.88,2.07,8.13,399.6,168.3,666.6
Afghanistan,Physical violence by other means,1990,7.36,4.98,10.52,616.7,416.1,883.5
Afghanistan,Physical violence by sharp object,1990,3.19,1.76,4.84,255.4,139.1,390.4
Afghanistan,Poisoning by carbon monoxide,1990,2.33,0.88,3.77,208.0,72.9,357.4
Afghanistan,Poisoning by other means,1990,2.51,0.99,4.59,273.6,108.5,471.1
Afghanistan,Police conflict and executions,1990,0.14,0.02,0.26,10.6,1.3,19.6
Afghanistan,Prostate cancer,1990,4.01,2.80,5.94,201.6,140.4,292.6
Afghanistan,Protein-energy malnutrition,1990,7.48,5.42,10.26,1119.2,765.8,1616.4
Afghanistan,Pulmonary Arterial Hypertension,1990,0.41,0.21,0.76,38.0,20.3,61.9
Afghanistan,Pulmonary aspiration and foreign body in airway,1990,2.64,1.34,3.68,376.9,172.6,550.0
Afghanistan,Pyoderma,1990,0.18,0.03,0.42,13.8,4.2,25.1
Afghanistan,Rabies,1990,0.00,0.00,0.01,0.2,0.0,0.7
Afghanistan,Retinoblastoma,1990,0.00,0.00,0.00,0.2,0.0,0.6
Afghanistan,Rheumatic heart disease,1990,8.84,5.03,14.80,682.5,395.3,1082.0
Afghanistan,Rheumatoid arthritis,1990,0.20,0.09,0.34,14.0,6.0,23.6
Afghanistan,Schistosomiasis,1990,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Self-harm by firearm,1990,0.32,0.15,0.67,25.1,11.5,52.4
Afghanistan,Self-harm by other specified means,1990,6.42,4.57,8.72,485.9,346.7,673.0
Afghanistan,Sickle cell disorders,1990,0.82,0.45,1.54,81.4,45.0,144.0
Afghanistan,Silicosis,1990,0.01,0.00,0.02,0.4,0.1,1.2
Afghanistan,Soft tissue and other extraosseous sarcomas,1990,1.75,1.01,2.56,137.9,78.4,201.4
Afghanistan,Stomach cancer,1990,41.54,23.92,55.57,2820.3,1628.6,3797.6
Afghanistan,Subarachnoid hemorrhage,1990,9.99,3.49,20.10,660.1,249.2,1249.9
Afghanistan,Sudden infant death syndrome,1990,3.86,1.84,7.37,774.4,368.2,1479.9
Afghanistan,Syphilis,1990,0.64,0.22,1.41,128.3,44.2,283.9
Afghanistan,Testicular cancer,1990,0.02,0.01,0.03,1.3,0.8,2.0
Afghanistan,Tetanus,1990,8.66,2.74,19.58,1629.8,511.2,3902.4
Afghanistan,Thalassemias,1990,0.56,0.29,0.92,89.7,45.8,145.0
Afghanistan,Thyroid cancer,1990,0.45,0.18,1.26,31.2,12.1,87.6
Afghanistan,Thyroid diseases,1990,0.13,0.03,0.41,8.7,2.5,26.8
Afghanistan,"Tracheal, bronchus, and lung cancer",1990,9.08,5.15,16.45,622.7,345.3,1135.7
Afghanistan,Typhoid fever,1990,1.72,0.77,3.18,202.2,91.7,383.1
Afghanistan,Ulcerative colitis,1990,0.22,0.09,0.65,13.5,4.7,43.2
Afghanistan,Unintentional firearm injuries,1990,0.45,0.02,3.33,39.3,2.1,286.2
Afghanistan,Upper respiratory infections,1990,0.03,0.00,0.18,2.2,0.0,14.3
Afghanistan,Urinary tract infections and interstitial nephritis,1990,3.41,2.25,6.68,196.6,135.3,353.4
Afghanistan,Urogenital congenital anomalies,1990,0.56,0.14,1.61,109.9,27.6,317.8
Afghanistan,Urolithiasis,1990,0.05,0.02,0.10,3.4,1.4,6.8
Afghanistan,Uterine cancer,1990,0.94,0.49,1.87,67.1,32.5,136.3
Afghanistan,Uterine fibroids,1990,0.02,0.00,0.08,1.8,0.2,6.1
Afghanistan,Varicella and herpes zoster,1990,1.89,1.33,2.60,152.6,104.6,214.3
Afghanistan,Vascular intestinal disorders,1990,1.30,0.59,2.28,77.3,36.2,130.2
Afghanistan,Venomous animal contact,1990,0.82,0.34,1.35,94.7,38.5,160.4
Afghanistan,Visceral leishmaniasis,1990,4.27,0.00,33.82,447.9,0.0,3719.9
Afghanistan,Yellow fever,1990,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Zika virus,1990,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,Acute glomerulonephritis,1990,0.04,0.02,0.08,23.4,12.3,42.4
Bangladesh,Acute hepatitis A,1990,7.74,5.81,10.03,6113.6,4701.8,7832.7
Bangladesh,Acute hepatitis B,1990,1.38,0.31,3.14,872.0,207.4,1943.7
Bangladesh,Acute hepatitis C,1990,0.56,0.01,1.36,355.8,7.6,831.0
Bangladesh,Acute hepatitis E,1990,0.14,0.05,0.33,92.7,31.4,224.9
Bangladesh,Acute lymphoid leukemia,1990,1.20,0.71,1.97,1472.4,759.4,2622.7
Bangladesh,Acute myeloid leukemia,1990,1.01,0.59,1.70,866.5,481.0,1759.6
Bangladesh,Adverse effects of medical treatment,1990,6.03,4.50,9.93,4317.3,3274.2,5981.1
Bangladesh,African trypanosomiasis,1990,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,Alcohol use disorders,1990,0.02,0.02,0.03,14.5,9.9,19.0
Bangladesh,Alcoholic cardiomyopathy,1990,0.16,0.03,0.37,78.6,14.6,183.9
Bangladesh,Alzheimer's disease and other dementias,1990,15.45,3.64,42.82,4782.6,1128.5,13221.0
Bangladesh,Amphetamine use disorders,1990,0.01,0.00,0.02,5.8,3.3,12.7
Bangladesh,Anorexia nervosa,1990,0.00,0.00,0.00,0.0,0.0,0.1
Bangladesh,Aortic aneurysm,1990,0.82,0.48,1.42,334.3,192.1,590.9
Bangladesh,Appendicitis,1990,2.53,1.61,4.23,1754.4,1080.6,2800.9
Bangladesh,Asbestosis,1990,0.02,0.01,0.05,9.4,3.0,19.6
Bangladesh,Ascariasis,1990,0.27,0.08,0.34,470.2,97.5,603.5
Bangladesh,Asthma,1990,26.10,16.76,43.67,12583.7,8517.2,20225.0
Bangladesh,Atrial fibrillation and flutter,1990,3.26,1.78,4.93,1025.5,566.8,1541.7
Bangladesh,Bladder cancer,1990,1.49,1.03,2.23,612.9,426.4,919.4
Bangladesh,Brain and central nervous system cancer,1990,1.62,0.88,2.24,1288.4,741.0,1974.5
Bangladesh,Breast cancer,1990,2.76,2.12,3.67,1638.6,1236.1,2196.1
Bangladesh,Burkitt lymphoma,1990,0.02,0.01,0.04,27.9,8.0,70.9
Bangladesh,COVID-19,1990,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,Cellulitis,1990,0.44,0.15,0.89,130.2,44.5,269.7
Bangladesh,Cervical cancer,1990,7.43,5.50,9.94,4160.5,3081.2,5573.1
Bangladesh,Chagas disease,1990,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,Chlamydial infection,1990,0.05,0.02,0.09,20.3,11.6,35.4
Bangladesh,Chronic hepatitis B including cirrhosis,1990,20.25,15.23,26.00,10653.8,8212.8,13444.5
Bangladesh,Chronic hepatitis C including cirrhosis,1990,12.11,8.81,16.28,6341.1,4633.8,8416.7
Bangladesh,Chronic kidney disease due to diabetes mellitus type 1,1990,1.02,0.66,1.46,581.9,380.8,823.1
Bangladesh,Chronic kidney disease due to diabetes mellitus type 2,1990,3.96,3.00,5.51,1662.4,1256.4,2271.9
Bangladesh,Chronic kidney disease due to glomerulonephritis,1990,2.21,1.70,2.82,1691.4,1044.8,2217.0
Bangladesh,Chronic kidney disease due to hypertension,1990,2.78,2.08,3.85,1188.3,897.3,1621.9
Bangladesh,Chronic kidney disease due to other and unspecified causes,1990,4.92,3.64,6.03,4427.4,2194.4,5817.1
Bangladesh,Chronic lymphoid leukemia,1990,0.07,0.03,0.13,31.2,11.5,56.0
Bangladesh,Chronic myeloid leukemia,1990,0.70,0.36,1.12,464.0,233.0,769.9
Bangladesh,Chronic obstructive pulmonary disease,1990,101.93,77.35,126.31,41546.3,31605.5,51003.2
Bangladesh,Cirrhosis due to alcohol,1990,10.75,7.18,14.75,5354.2,3658.6,7392.8
Bangladesh,Cirrhosis due to other causes,1990,7.64,6.04,9.47,7144.4,5591.5,8737.8
Bangladesh,Coal workers pneumoconiosis,1990,0.02,0.00,0.04,6.9,1.9,18.8
Bangladesh,Cocaine use disorders,1990,0.04,0.01,0.08,27.3,8.4,58.2
Bangladesh,Colon and rectum cancer,1990,4.56,3.53,5.83,2129.1,1643.1,2740.2
Bangladesh,Conflict and terrorism,1990,0.14,0.13,0.14,158.0,151.8,164.5
Bangladesh,Congenital heart anomalies,1990,10.89,5.38,18.08,20417.5,9924.1,34182.5
Bangladesh,Congenital musculoskeletal and limb anomalies,1990,0.51,0.20,1.04,948.7,358.8,1986.0
Bangladesh,Crohn's disease,1990,0.08,0.02,0.16,41.8,9.4,86.0
Bangladesh,Cyclist road injuries,1990,0.59,0.32,0.89,504.6,273.4,794.7
Bangladesh,Cystic echinococcosis,1990,0.18,0.14,0.22,193.1,151.9,244.7
Bangladesh,Cysticercosis,1990,0.01,0.00,0.02,7.0,3.6,12.8
Bangladesh,Decubitus ulcer,1990,0.58,0.24,1.14,150.6,67.7,280.4
Bangladesh,Dengue,1990,0.05,0.03,0.08,13.1,7.4,21.8
Bangladesh,Diabetes mellitus type 1,1990,1.39,0.88,1.85,1023.5,648.3,1353.3
Bangladesh,Diabetes mellitus type 2,1990,28.08,23.95,32.33,10987.7,9368.8,12726.7
Bangladesh,Diarrheal diseases,1990,122.64,79.50,165.72,90356.3,66129.3,122579.7
Bangladesh,Digestive congenital anomalies,1990,1.19,0.32,2.72,2332.8,610.9,5375.2
Bangladesh,Diphtheria,1990,0.72,0.38,1.25,1199.5,594.3,2208.2
Bangladesh,Down syndrome,1990,0.35,0.16,0.78,553.8,228.1,1402.5
Bangladesh,Drowning,1990,27.34,22.71,31.61,44846.6,36452.7,52727.7
Bangladesh,Drug-susceptible tuberculosis,1990,127.48,95.33,154.36,83091.2,65145.6,98360.1
Bangladesh,Ebola,1990,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,Ectopic pregnancy,1990,0.04,0.03,0.05,44.4,33.2,56.7
Bangladesh,Electrocution,1990,0.82,0.22,1.40,903.2,262.0,1545.1
Bangladesh,Encephalitis,1990,0.33,0.21,0.48,96.5,60.8,157.7
Bangladesh,Endocarditis,1990,1.34,0.95,1.80,701.8,516.8,917.6
Bangladesh,Endometriosis,1990,0.00,0.00,0.00,0.1,0.0,0.8
Bangladesh,Environmental heat and cold exposure,1990,0.19,0.17,0.21,121.7,109.7,134.7
Bangladesh,Esophageal cancer,1990,5.44,3.87,7.20,2549.5,1818.3,3374.8
Bangladesh,Exposure to forces of nature,1990,0.92,0.84,1.01,905.0,821.7,995.8
Bangladesh,Extensively drug-resistant tuberculosis,1990,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,Falls,1990,5.26,3.81,7.18,3195.8,2390.2,4328.5
Bangladesh,"Fire, heat, and hot substances",1990,2.47,1.67,2.96,2316.6,1412.7,2889.0
Bangladesh,Foreign body in other body part,1990,0.01,0.00,0.01,2.7,0.9,5.0
Bangladesh,G6PD deficiency,1990,0.04,0.03,0.06,44.4,29.7,62.5
Bangladesh,Gallbladder and biliary diseases,1990,0.96,0.62,1.28,474.0,290.5,628.1
Bangladesh,Gallbladder and biliary tract cancer,1990,1.85,1.42,2.78,828.1,640.1,1230.1
Bangladesh,Gastritis and duodenitis,1990,0.56,0.30,1.09,337.1,200.4,609.9
Bangladesh,Genital prolapse,1990,0.02,0.00,0.04,5.1,1.2,14.1
Bangladesh,Gonococcal infection,1990,0.06,0.03,0.13,23.7,13.3,44.8
Bangladesh,HIV/AIDS - Drug-susceptible Tuberculosis,1990,0.00,0.00,0.00,0.4,0.2,0.8
Bangladesh,HIV/AIDS - Extensively drug-resistant Tuberculosis,1990,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,1990,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,HIV/AIDS resulting in other diseases,1990,0.00,0.00,0.00,0.5,0.3,1.0
Bangladesh,Hemolytic disease and other neonatal jaundice,1990,3.17,2.12,4.67,6374.7,4265.7,9392.9
Bangladesh,Hepatoblastoma,1990,0.07,0.02,0.11,126.1,46.6,207.2
Bangladesh,Hodgkin lymphoma,1990,0.96,0.65,1.68,760.1,535.7,1272.2
Bangladesh,Hypertensive heart disease,1990,25.68,17.84,37.13,9781.8,6680.9,13990.3
Bangladesh,Idiopathic epilepsy,1990,1.86,1.40,2.45,1642.2,1255.8,2269.4
Bangladesh,Indirect maternal deaths,1990,3.11,2.47,3.84,3394.9,2694.5,4197.7
Bangladesh,"Inguinal, femoral, and abdominal hernia",1990,3.24,2.14,4.35,2232.7,1293.1,2943.5
Bangladesh,Interstitial lung disease and pulmonary sarcoidosis,1990,3.14,1.70,5.09,1377.4,747.0,2225.7
Bangladesh,Intracerebral hemorrhage,1990,111.45,89.32,135.55,51407.5,41626.6,61945.4
Bangladesh,Invasive Non-typhoidal Salmonella (iNTS),1990,0.71,0.39,1.12,910.2,494.9,1455.3
Bangladesh,Ischemic heart disease,1990,119.10,101.75,138.92,54127.0,46412.6,62942.6
Bangladesh,Ischemic stroke,1990,78.00,61.51,99.28,28709.1,22733.1,36771.1
Bangladesh,Kidney cancer,1990,0.60,0.48,0.74,329.2,257.8,399.7
Bangladesh,Larynx cancer,1990,3.86,3.00,4.87,1806.5,1410.9,2281.3
Bangladesh,Late maternal deaths,1990,0.73,0.28,2.13,760.5,286.7,2216.5
Bangladesh,Lip and oral cavity cancer,1990,6.32,4.38,8.05,3035.4,2110.6,3836.1
Bangladesh,Liver cancer due to NASH,1990,0.16,0.11,0.25,77.8,50.7,117.8
Bangladesh,Liver cancer due to alcohol use,1990,0.43,0.28,0.64,203.8,132.6,298.0
Bangladesh,Liver cancer due to hepatitis B,1990,0.76,0.53,1.08,399.7,283.1,552.7
Bangladesh,Liver cancer due to hepatitis C,1990,0.82,0.57,1.13,368.8,255.3,509.4
Bangladesh,Liver cancer due to other causes,1990,0.06,0.04,0.08,31.6,21.2,46.1
Bangladesh,Lower extremity peripheral arterial disease,1990,0.17,0.05,0.31,58.4,19.3,107.1
Bangladesh,Lower respiratory infections,1990,87.55,78.04,97.01,118860.8,103279.5,134005.0
Bangladesh,Malaria,1990,12.33,0.92,55.47,11861.3,921.5,52171.2
Bangladesh,Malignant neoplasm of bone and articular cartilage,1990,0.83,0.59,1.09,652.9,464.7,879.9
Bangladesh,Malignant skin melanoma,1990,0.21,0.15,0.34,109.6,78.4,174.3
Bangladesh,Maternal abortion and miscarriage,1990,4.30,3.31,5.41,3858.0,2976.0,4851.6
Bangladesh,Maternal deaths aggravated by HIV/AIDS,1990,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,Maternal hemorrhage,1990,5.56,4.35,6.92,5690.1,4430.4,7059.2
Bangladesh,Maternal hypertensive disorders,1990,3.94,3.15,4.75,4457.2,3567.2,5371.2
Bangladesh,Maternal obstructed labor and uterine rupture,1990,1.55,1.16,2.02,1406.2,1056.6,1817.9
Bangladesh,Maternal sepsis and other maternal infections,1990,0.31,0.24,0.39,312.4,245.1,387.7
Bangladesh,Measles,1990,12.48,3.84,27.58,22885.8,7087.3,50273.0
Bangladesh,Meningitis,1990,4.48,2.49,6.06,6545.8,2959.5,9405.4
Bangladesh,Mesothelioma,1990,0.16,0.08,0.23,76.8,36.5,107.9
Bangladesh,Motor neuron disease,1990,0.00,0.00,0.01,1.5,0.7,3.3
Bangladesh,Motor vehicle road injuries,1990,1.67,1.29,2.15,1648.0,1235.1,2161.7
Bangladesh,Motorcyclist road injuries,1990,2.39,1.56,3.35,2208.8,1467.9,3051.8
Bangladesh,Multidrug-resistant tuberculosis without extensive drug resistance,1990,0.15,0.01,0.67,100.0,7.4,427.9
Bangladesh,Multiple myeloma,1990,0.60,0.32,0.92,268.1,142.8,410.4
Bangladesh,Multiple sclerosis,1990,0.01,0.00,0.02,5.1,1.1,10.3
Bangladesh,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",1990,0.08,0.02,0.19,35.3,10.2,85.2
Bangladesh,Myocarditis,1990,0.53,0.22,0.97,320.1,137.8,520.2
Bangladesh,Nasopharynx cancer,1990,1.66,1.20,2.09,940.9,683.5,1187.5
Bangladesh,Neonatal encephalopathy due to birth asphyxia and trauma,1990,23.28,16.40,30.34,47164.9,33260.6,61573.9
Bangladesh,Neonatal preterm birth,1990,35.41,27.82,44.74,71642.2,56233.8,90488.4
Bangladesh,Neonatal sepsis and other neonatal infections,1990,11.59,7.94,16.22,23406.9,16016.4,32840.4
Bangladesh,Neural tube defects,1990,2.22,1.15,3.43,4354.3,2255.1,6794.8
Bangladesh,Neuroblastoma and other peripheral nervous cell tumors,1990,0.02,0.01,0.04,37.2,21.8,62.4
Bangladesh,Non-melanoma skin cancer (squamous-cell carcinoma),1990,0.35,0.19,0.51,140.8,81.6,206.0
Bangladesh,Non-rheumatic calcific aortic valve disease,1990,0.82,0.51,1.22,321.6,204.1,482.4
Bangladesh,Non-rheumatic degenerative mitral valve disease,1990,0.40,0.22,0.60,183.4,102.3,270.6
Bangladesh,Non-venomous animal contact,1990,0.09,0.04,0.17,86.7,37.4,156.1
Bangladesh,Nonalcoholic fatty liver disease including cirrhosis,1990,1.00,0.65,1.50,482.8,320.8,709.4
Bangladesh,Opioid use disorders,1990,0.41,0.26,0.52,268.2,170.6,347.6
Bangladesh,Orofacial clefts,1990,0.26,0.03,0.85,522.5,60.8,1693.7
